date,total_pnl,avg_pnl,trade_count,total_volume,avg_size,long_count,short_count,win_rate,sentiment_value,classification,cumulative_pnl,pnl_ma_7
2024-01-29,486.562542,6.5751694864864865,74,414208.18,5597.407837837838,46,28,0.6081081081081081,55.0,Greed,-10096.433352,-970.9848784285714
2024-01-30,-173.65419100000003,-3.5439630816326537,49,401011.38,8183.905714285715,19,30,0.10204081632653061,61.0,Greed,-10270.087543,-1192.312757
2024-01-31,-799.840817,-0.93113017112922,859,6305647.13,7340.683504074505,408,453,0.2689173457508731,60.0,Greed,-11069.92836,-1253.8264837142856
2024-02-01,0.0,0.0,6,2008.18,334.69666666666666,6,0,0.0,63.0,Greed,-11069.92836,-852.6330815714285
2024-02-02,456.423473,10.867225547619048,42,474278.43,11292.343571428572,28,14,0.30952380952380953,63.0,Greed,-10613.504887,-345.4826732857144
2024-02-03,223.30918699999998,3.9876640535714283,56,603820.0,10782.5,18,38,0.10714285714285714,60.0,Greed,-10390.195699999998,-326.4670751428572
2024-02-04,47.62389499999999,1.360682714285714,35,203187.53,5805.358,23,12,0.2571428571428571,60.0,Greed,-10342.571804999998,34.34629842857136
2024-02-05,-33.45419400000003,-0.4646415833333337,72,770198.26,10697.198055555556,47,25,0.19444444444444445,60.0,Greed,-10376.025998999998,-39.94180671428579
2024-02-06,-215.615907,-0.19817638511029412,1088,8047153.41,7396.280707720588,541,564,0.1645220588235294,64.0,Greed,-10591.641905999997,-45.93633757142864
2024-02-07,241.24212,16.082808,15,6758.73,450.582,5,10,0.13333333333333333,62.0,Greed,-10350.399785999996,102.78979628571422
2024-02-08,770.756024,77.07560240000001,10,26051.12,2605.112,4,6,0.4,66.0,Greed,-9579.643761999996,212.89779971428564
2024-02-11,983.443176,28.924799294117648,34,212311.82,6244.465294117647,22,12,0.20588235294117646,71.0,Greed,-8596.200585999995,288.18632871428565
2024-02-12,913.8817869999998,57.11761168749999,16,227247.69999999998,14202.981249999999,4,12,0.375,70.0,Greed,-7682.318798999995,386.83955728571425
2024-02-13,559.44389,39.960277857142856,14,1999.99,142.85642857142858,14,0,1.0,79.0,Extreme Greed,-7122.874908999995,459.95669942857137
2024-02-14,3830.599833,34.509908405405405,111,320839.88,2890.4493693693694,74,37,0.7477477477477478,74.0,Greed,-3292.2750759999944,1011.9644175714285
2024-02-15,1840.797677,29.219010746031746,63,185188.04,2939.4926984126987,8,55,0.9047619047619048,72.0,Greed,-1451.4773989999944,1305.7377867142857
2024-02-16,5491.768834,30.174554032967034,182,564896.51,3103.826978021978,61,121,0.8021978021978022,72.0,Greed,4040.291435000006,2055.8130315714284
2024-02-17,1929.6418,20.52810425531915,94,406118.07,4320.405,69,25,0.648936170212766,76.0,Extreme Greed,5969.933235000006,2221.368142428571
2024-02-18,477.6248299999999,4.923967319587628,97,157048.17,1619.0532989690723,82,15,0.6288659793814433,72.0,Greed,6447.558065000006,2149.1083787142857
2024-02-19,4317.768563,42.750183792079206,101,286377.2,2835.417821782178,57,45,0.7623762376237624,75.0,Extreme Greed,10765.326628000006,2635.377918142857
2024-02-20,3263.628824,83.68279035897436,39,119419.72,3062.0441025641026,29,10,0.7948717948717948,72.0,Greed,14028.955452000006,3021.6900515714287
2024-02-21,1858.7985700000002,84.49084409090909,22,108047.51999999999,4911.250909090909,22,0,0.6818181818181818,78.0,Extreme Greed,15887.754022000006,2740.004156857143
2024-02-22,3894.1050699999996,44.25119397727272,88,373033.87,4239.02125,88,2,0.45454545454545453,74.0,Greed,19781.859092000006,3033.333784428571
2024-02-23,1418.55293,9.91995055944056,143,111106.14,776.966013986014,11,132,0.958041958041958,76.0,Extreme Greed,21200.412022000008,2451.4457981428573
2024-02-25,-30.7705,-6.1541,5,4480.13,896.0260000000001,0,5,0.0,74.0,Greed,21169.64152200001,2171.3868981428573
2024-02-26,4416.8473,113.25249487179488,39,192187.14,4927.875384615385,9,30,0.8717948717948718,72.0,Greed,25586.48882200001,2734.1329652857144
2024-02-27,888.511733,14.103360841269842,63,209362.3,3323.2111111111108,23,40,0.4126984126984127,79.0,Extreme Greed,26475.00055500001,2244.2391324285713
2024-02-28,2503.747235,55.63882744444444,45,171107.13,3802.380666666667,12,33,0.8666666666666667,82.0,Extreme Greed,28978.74779000001,2135.684619714286
2024-02-29,9813.996992,84.60342234482759,116,395666.73,3410.9200862068965,46,71,0.8620689655172413,80.0,Extreme Greed,38792.74478200001,3272.141537142857
2024-03-01,8244.241409,60.176944591240876,137,472974.7,3452.370072992701,107,30,0.9343065693430657,80.0,Extreme Greed,47036.98619100001,3893.5895855714293
2024-03-02,230.90060000000005,7.448406451612905,31,63197.56,2038.6309677419354,2,29,0.6774193548387096,80.0,Extreme Greed,47267.88679100001,3723.924967
2024-03-03,8361.086245,105.83653474683545,79,390745.68,4946.1478481012655,60,19,0.6835443037974683,83.0,Extreme Greed,55628.97303600001,4922.761644857143
2024-03-04,27799.775742,92.66591914,300,1577996.87,5259.989566666667,149,151,0.8866666666666667,82.0,Extreme Greed,83428.74877800001,8263.179993714286
2024-03-05,19791.026041,109.95014467222222,180,841810.32,4676.724,132,48,0.9055555555555556,90.0,Extreme Greed,103219.77481900001,10963.53918057143
2024-03-06,6814.825139,83.10762364634145,82,327218.02,3990.4636585365856,29,53,0.8780487804878049,75.0,Extreme Greed,110034.599958,11579.407452571428
2024-03-08,4271.886236,63.7594960597015,67,183583.18,2740.047462686567,48,19,0.8805970149253731,81.0,Extreme Greed,114306.48619400001,10787.67734457143
2024-03-09,9949.501624,85.03847541880343,117,658178.75,5625.459401709401,26,91,0.8290598290598291,84.0,Extreme Greed,124255.98781800001,11031.285946714286
2024-03-10,2482.9272,59.117314285714286,42,219973.85,5237.472619047619,0,42,0.6904761904761905,79.0,Extreme Greed,126738.91501800001,11353.004032428571
2024-03-11,3588.179495,85.43284511904761,42,176519.44999999998,4202.844047619047,29,13,0.9285714285714286,82.0,Extreme Greed,130327.09451300002,10671.160210999999
2024-03-12,3039.166,379.89575,8,103040.85,12880.10625,8,0,0.875,81.0,Extreme Greed,133366.26051300002,7133.930247857143
2024-03-13,0.0,0.0,7,6000.799999999999,857.2571428571428,7,0,0.0,81.0,Extreme Greed,133366.26051300002,4306.640813428571
2024-03-14,3465.865832,192.5481017777778,18,205933.18,11440.732222222221,18,0,0.8888888888888888,88.0,Extreme Greed,136832.12634500003,3828.218055285714
2024-03-15,6236.513651,100.58892985483871,62,351894.41,5675.71629032258,39,23,0.6612903225806451,83.0,Extreme Greed,143068.639996,4108.8791145714285
2024-03-16,228.57984,28.57248,8,37223.66,4652.9575,6,2,0.125,81.0,Extreme Greed,143297.219836,2720.1760025714284
2024-03-17,503.293955,21.882345869565217,23,99506.95,4326.389130434783,16,7,0.43478260869565216,79.0,Extreme Greed,143800.513791,2437.371253285714
2024-03-18,1456.9577,76.68198421052631,19,90458.08,4760.951578947369,19,0,0.3157894736842105,77.0,Extreme Greed,145257.471491,2132.910996857143
2024-03-19,668.797973,27.86658220833333,24,219884.84,9161.868333333334,14,10,0.20833333333333334,79.0,Extreme Greed,145926.269464,1794.286993
2024-03-20,6423.134599,93.08890723188406,69,215705.85,3126.171739130435,45,24,0.8695652173913043,74.0,Greed,152349.40406300002,2711.87765
2024-03-21,2335.5080749999997,83.41100267857142,28,117895.57,4210.556071428572,5,23,0.8214285714285714,78.0,Extreme Greed,154684.912138,2550.3979704285716
2024-03-24,1297.018477,68.26413036842105,19,92592.20999999999,4873.274210526315,0,19,0.7894736842105263,74.0,Greed,155981.93061500002,1844.7558027142857
2024-03-25,1302.916428,186.13091828571427,7,57116.32,8159.4742857142855,6,1,0.8571428571428571,75.0,Extreme Greed,157284.84704300002,1998.232458142857
2024-03-26,3215.906593,27.253445703389833,118,198565.19,1682.7558474576272,116,2,0.9322033898305084,81.0,Extreme Greed,160500.753636,2385.7485492857145
2024-03-27,150.41114,3.9581878947368416,38,99864.79,2628.020789473684,24,14,0.3157894736842105,83.0,Extreme Greed,160651.16477600002,2199.099040714286
2024-03-28,227.85100799999998,17.527000615384615,13,35323.72,2717.209230769231,3,10,0.6923076923076923,80.0,Extreme Greed,160879.01578400002,2136.106617142857
2024-03-29,883.097404,58.873160266666666,15,86914.37,5794.291333333333,15,0,0.4,79.0,Extreme Greed,161762.11318800002,1344.672732142857
2024-03-30,1100.57514,24.45722533333333,45,101103.92,2246.753777777778,45,0,0.9777777777777777,75.0,Extreme Greed,162862.68832800002,1168.2537414285714
2024-03-31,912.786145,70.21431884615384,13,39912.96,3070.2276923076925,10,3,0.7692307692307693,75.0,Extreme Greed,163775.474473,1113.3634082857145
2024-04-01,2507.963406,32.57095332467532,77,339470.47,4408.7074025974025,69,9,0.5454545454545454,79.0,Extreme Greed,166283.437879,1285.5129765714285
2024-04-02,883.760812,21.555141756097562,41,239664.50999999998,5845.475853658536,16,25,0.2926829268292683,79.0,Extreme Greed,167167.198691,952.3492935714286
2024-04-03,126.7884,31.6971,4,16887.57,4221.8925,4,0,0.25,71.0,Greed,167293.987091,948.9746164285715
2024-04-04,0.0,0.0,32,95987.73,2999.6165625,0,32,0.0,70.0,Greed,167293.987091,916.4244724285714
2024-04-05,10706.484306,107.06484306,100,503791.8,5037.918,93,7,0.9,79.0,Extreme Greed,178000.471397,2319.7654584285715
2024-04-06,236.33513399999998,14.770945874999999,16,68223.67,4263.979375,4,12,0.25,75.0,Extreme Greed,178236.80653099998,2196.3026004285716
2024-04-07,0.0,0.0,23,49988.14,2173.397391304348,0,23,0.0,78.0,Extreme Greed,178236.80653099998,2065.904579714286
2024-04-08,1218.4267,40.614223333333335,30,211940.64,7064.688,0,30,0.03333333333333333,76.0,Extreme Greed,179455.233231,1881.6850502857144
2024-04-09,0.0,0.0,3,57063.840000000004,19021.280000000002,0,3,0.0,80.0,Extreme Greed,179455.233231,1755.4335057142857
2024-04-10,5207.443414,127.01081497560976,41,351735.97,8578.926097560974,6,35,0.8780487804878049,78.0,Extreme Greed,184662.676645,2481.241364857143
2024-04-11,389.743164,24.35894775,16,76400.96,4775.06,16,0,0.125,76.0,Extreme Greed,185052.419809,2536.918959714286
